"date","name","change","Посада.в.Україні","Сфера діяльності","Тип.підрозділу","Підпорядкування.в.окупації","date.y","surname","same_person","citizenship","Додаткові.обов.язки.чи.вимоги..накладені.окупантами","killed"
2022-07-26,"Начальник залізничної станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,"Руководитель Госпредприятия «Мелитопольская железная дорога»","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","держпідприємство",2022-06-21,"Олексій Єфремов ","ні","Україна","","ні"
2022-07-26,"Начальник Мелітопольської державної податкової інспекції","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,"Окружний прокурор Мелітопольської міської прокуратури","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Глава администрации города Мелитополь","TRUE","Міський голова","Міський голова","апарат міського голови","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-12,"Галина Данильченко","ні","Україна","Організовувала референдум щодо приєднання частини Запорізької області до Росії.","ні"
2022-08-12,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор департаменту реєстраційних послуг","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Керуючий справами виконавчого комітету","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор департамента капстроительства и ЖКХ","TRUE","Директор департаменту капітального будівництва та ЖКГ ","ЖКГ","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Олексій Тегімбаєв ","так","Україна","-","ні"
2022-08-12,"Начальник управління соцзахисту населення","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Министр Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-16,"Олена Шапурова ","ні","Україна","-","ні"
2022-08-12,"Замминистра Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-17,"Вікторія Костроміна","так","Україна","-","ні"
2022-08-12,"Начальник управління фізкультури і спорту","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Начальник управления коммунальной собственности","TRUE","Начальник управління комунальної власності","Комунальна власність","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-12,"Дмитро Трухін ","ні","Україна","-","так"
2022-08-12,"Директор департамента культуры, спорта и молодёжи г. Мелитополь","TRUE","Начальник управління культури та молоді","Молодь і культура","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-07-14,"Костянтин Зайцев","ні","Україна","-","ні"
2022-08-12,"Начальник відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Заступник начальника відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Начальник финансового управления","TRUE","Начальник фінансового управління","Фінанси","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Ольга Кумоняєва ","так","Україна","-","ні"
2022-08-12,"Директор департаменту охорони здоров'я","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Начальник відділу контролю виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Начальник відділу кадрів виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Начальник відділу ведення Держреєстру виборців","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Начальник відділу виконкому з інфотехнологій і захисту інформації","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор КП ""Комунальна власність""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор КП ""Чистота""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор КП ""Ритуальна служба ""Ритуал""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор ТОВ ""Тепло-Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор КП ТРК ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор КП ""Аптеки МЛТ""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор КП ""Мелітополькомунтранс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор Мунициального унитарного предприятия ""Водоканал-Мелитополь""","TRUE","Директор КП ""Водоканал""","Водопостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-05-04,"Юрій Онищук ","ні","Україна","","ні"
2022-08-12,"Директор КП ""Міськсвітло""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор КП ""Мелітопольжитлосервіс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Руководитель КП ""Жилмассив"" ","TRUE","Директор КП ""Житломасив""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-05-30,"Андрій Хрущ ","ні","Україна","","ні"
2022-08-12,"Начальник лінійного відділу на залізничній станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Руководитель УВД по Мелитополю и Мелитопольскому району ГУВД по Запорожской области","TRUE","Мелітопольський міський відділ Нацполіції України","Поліція","правоохоронці","Головне управління внутрішніх справ по Запорізькій області",2022-07-26,"Андрій Жидков ","ні","Росія","",""
2022-08-12,"Начальник ж/д станции ""Мелитополь""","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","Запорізька дирекція Придніпровської залізниці",2022-08-12,"Оксана Дерябіна ","ні","Україна","","так"
2022-08-12,"Руководитель Госпредприятия «Мелитопольская железная дорога»","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","держпідприємство",2022-06-21,"Олексій Єфремов ","ні","Україна","","ні"
2022-08-12,"Начальник Мелітопольської державної податкової інспекції","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Окружний прокурор Мелітопольської міської прокуратури","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Глава администрации города Мелитополь","TRUE","Міський голова","Міський голова","апарат міського голови","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-12,"Галина Данильченко","ні","Україна","Організовувала референдум щодо приєднання частини Запорізької області до Росії.","ні"
2022-06-21,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор департаменту реєстраційних послуг","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Керуючий справами виконавчого комітету","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор департамента капстроительства и ЖКХ","TRUE","Директор департаменту капітального будівництва та ЖКГ ","ЖКГ","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Олексій Тегімбаєв ","так","Україна","-","ні"
2022-06-21,"Начальник управління соцзахисту населення","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Министр Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-16,"Олена Шапурова ","ні","Україна","-","ні"
2022-06-21,"Замминистра Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-17,"Вікторія Костроміна","так","Україна","-","ні"
2022-06-21,"Начальник управління фізкультури і спорту","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Начальник управления коммунальной собственности","TRUE","Начальник управління комунальної власності","Комунальна власність","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-12,"Дмитро Трухін ","ні","Україна","-","так"
2022-06-21,"Начальник управління культури та молоді","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Начальник відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Заступник начальника відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Начальник финансового управления","TRUE","Начальник фінансового управління","Фінанси","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Ольга Кумоняєва ","так","Україна","-","ні"
2022-06-21,"Директор департаменту охорони здоров'я","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Начальник відділу контролю виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Начальник відділу кадрів виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Начальник відділу ведення Держреєстру виборців","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Начальник відділу виконкому з інфотехнологій і захисту інформації","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор КП ""Комунальна власність""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор КП ""Чистота""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор КП ""Ритуальна служба ""Ритуал""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор ТОВ ""Тепло-Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор КП ТРК ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор КП ""Аптеки МЛТ""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор КП ""Мелітополькомунтранс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор Мунициального унитарного предприятия ""Водоканал-Мелитополь""","TRUE","Директор КП ""Водоканал""","Водопостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-05-04,"Юрій Онищук ","ні","Україна","","ні"
2022-06-21,"Директор КП ""Міськсвітло""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор КП ""Мелітопольжитлосервіс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Руководитель КП ""Жилмассив"" ","TRUE","Директор КП ""Житломасив""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-05-30,"Андрій Хрущ ","ні","Україна","","ні"
2022-06-21,"Начальник лінійного відділу на залізничній станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Мелітопольський міський відділ Нацполіції України","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Начальник залізничної станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Руководитель Госпредприятия «Мелитопольская железная дорога»","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","держпідприємство",2022-06-21,"Олексій Єфремов ","ні","Україна","","ні"
2022-06-21,"Начальник Мелітопольської державної податкової інспекції","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Окружний прокурор Мелітопольської міської прокуратури","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Глава администрации города Мелитополь","TRUE","Міський голова","Міський голова","апарат міського голови","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-12,"Галина Данильченко","ні","Україна","Організовувала референдум щодо приєднання частини Запорізької області до Росії.","ні"
2022-10-05,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Директор департаменту реєстраційних послуг","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Керуючий справами виконавчого комітету","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Директор департамента капстроительства и ЖКХ","TRUE","Директор департаменту капітального будівництва та ЖКГ ","ЖКГ","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Олексій Тегімбаєв ","так","Україна","-","ні"
2022-10-05,"Начальник управління соцзахисту населення","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Министр Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-16,"Олена Шапурова ","ні","Україна","-","ні"
2022-10-05,"Замминистра Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-17,"Вікторія Костроміна","так","Україна","-","ні"
2022-10-05,"Начальник управління фізкультури і спорту","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Начальник управления коммунальной собственности","TRUE","Начальник управління комунальної власності","Комунальна власність","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-12,"Дмитро Трухін ","ні","Україна","-","так"
2022-10-05,"Директор департамента культуры, спорта и молодёжи г. Мелитополь","TRUE","Начальник управління культури та молоді","Молодь і культура","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-07-14,"Костянтин Зайцев","ні","Україна","-","ні"
2022-10-05,"Начальник відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Заступник начальника відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Начальник финансового управления","TRUE","Начальник фінансового управління","Фінанси","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Ольга Кумоняєва ","так","Україна","-","ні"
2022-10-05,"Директор департаменту охорони здоров'я","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Начальник відділу контролю виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Начальник відділу кадрів виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Начальник відділу ведення Держреєстру виборців","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Начальник відділу виконкому з інфотехнологій і захисту інформації","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Директор КП ""Комунальна власність""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Руководитель Муниципального унитарного предприятия ""Чистота""","TRUE","Директор КП ""Чистота""","Вивезення сміття","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Антон Трухін","ні","Україна","Організував злочинну схему поборів з місцевого населення у вигляді плати за вивезення сміття. Основна функція - контроль фінансових потоків та розподіл їх в окупаційній адміністрації.","ні"
2022-10-05,"Директор КП ""Ритуальна служба ""Ритуал""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Директор ТОВ ""Тепло-Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Директор КП ТРК ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Директор КП ""Аптеки МЛТ""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Руководитель Муниципального унитарного предприятия ""Мелитополькоммунтранс""","TRUE","Директор КП ""Мелітополькомунтранс""","Транспорт","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Антон Трухін ","ні","Україна","Організував злочинну схему поборів з місцевого населення у вигляді плати за вивезення сміття. Основна функція - контроль фінансових потоків та розподіл їх в окупаційній адміністрації.","ні"
2022-10-05,"Директор Мунициального унитарного предприятия ""Водоканал-Мелитополь""","TRUE","Директор КП ""Водоканал""","Водопостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-05-04,"Юрій Онищук ","ні","Україна","","ні"
2022-10-05,"Директор Мунициального унитарного предприятия ""Горсвет-Мелитополь""","TRUE","Директор КП ""Міськсвітло""","Електропостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Михайло Совгира ","ні","Україна","","ні"
2022-10-05,"Директор КП ""Мелітопольжитлосервіс""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Руководитель КП ""Жилмассив"" ","TRUE","Директор КП ""Житломасив""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-05-30,"Андрій Хрущ ","ні","Україна","","ні"
2022-10-05,"Начальник лінійного відділу на залізничній станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Руководитель УВД по Мелитополю и Мелитопольскому району ГУВД по Запорожской области","TRUE","Мелітопольський міський відділ Нацполіції України","Поліція","правоохоронці","Головне управління внутрішніх справ по Запорізькій області",2022-07-26,"Андрій Жидков ","ні","Росія","",""
2022-10-05,"Начальник ж/д станции ""Мелитополь""","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","Запорізька дирекція Придніпровської залізниці",2022-08-12,"Оксана Дерябіна ","ні","Україна","","так"
2022-10-05,"Руководитель Госпредприятия «Мелитопольская железная дорога»","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","держпідприємство",2022-06-21,"Олексій Єфремов ","ні","Україна","","ні"
2022-10-05,"И.о.начальника Межрайонной инспекции Федеральной налоговой службы №3 по Запорожской области","TRUE","Начальник Мелітопольської державної податкової інспекції","Податки","правоохоронці","Управление Федеральной налоговой службы по Запорожской области",2022-10-05,"Вадим Вітер ","ні","Україна","","ні"
2022-10-05,"И.о.начальника Межрайонной инспекции Федеральной налоговой службы №4 по Запорожской области","TRUE","Начальник Мелітопольської державної податкової інспекції","Податки","правоохоронці","Управление Федеральной налоговой службы по Запорожской области",2022-10-05,"Юлія Самсонова ","ні","Україна","","ні"
2022-10-05,"Окружний прокурор Мелітопольської міської прокуратури","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Глава администрации города Мелитополь","TRUE","Міський голова","Міський голова","апарат міського голови","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-12,"Галина Данильченко","ні","Україна","Організовувала референдум щодо приєднання частини Запорізької області до Росії.","ні"
2022-11-10,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Директор департаменту реєстраційних послуг","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Керуючий справами виконавчого комітету","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Директор департамента капстроительства и ЖКХ","TRUE","Директор департаменту капітального будівництва та ЖКГ ","ЖКГ","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Олексій Тегімбаєв ","так","Україна","-","ні"
2022-11-10,"Начальник управління соцзахисту населення","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Министр Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-16,"Олена Шапурова ","ні","Україна","-","ні"
2022-11-10,"Замминистра Министерства образования и науки","TRUE","Начальник управління освіти","Освіта","департамент","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-03-17,"Вікторія Костроміна","так","Україна","-","ні"
2022-11-10,"Начальник управління фізкультури і спорту","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Начальник управления коммунальной собственности","TRUE","Начальник управління комунальної власності","Комунальна власність","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-12,"Дмитро Трухін ","ні","Україна","-","так"
2022-11-10,"Директор департамента культуры, спорта и молодёжи г. Мелитополь","TRUE","Начальник управління культури та молоді","Молодь і культура","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-07-14,"Костянтин Зайцев","ні","Україна","-","ні"
2022-11-10,"Начальник відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Заступник начальника відділу охорони здоровʼя ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Начальник финансового управления","TRUE","Начальник фінансового управління","Фінанси","управління","Військово-цивільна адміністрація м. Мелітополь Запорізької області",2022-05-02,"Ольга Кумоняєва ","так","Україна","-","ні"
2022-11-10,"Директор департаменту охорони здоров'я","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Начальник відділу контролю виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Начальник відділу кадрів виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Начальник відділу ведення Держреєстру виборців","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Начальник відділу виконкому з інфотехнологій і захисту інформації","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Директор КП ""Комунальна власність""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Руководитель Муниципального унитарного предприятия ""Чистота""","TRUE","Директор КП ""Чистота""","Вивезення сміття","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Антон Трухін","ні","Україна","Організував злочинну схему поборів з місцевого населення у вигляді плати за вивезення сміття. Основна функція - контроль фінансових потоків та розподіл їх в окупаційній адміністрації.","ні"
2022-11-10,"Директор КП ""Ритуальна служба ""Ритуал""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Директор ТОВ ""Тепло-Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Директор КП ТРК ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Директор КП ""Аптеки МЛТ""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Руководитель Муниципального унитарного предприятия ""Мелитополькоммунтранс""","TRUE","Директор КП ""Мелітополькомунтранс""","Транспорт","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Антон Трухін ","ні","Україна","Організував злочинну схему поборів з місцевого населення у вигляді плати за вивезення сміття. Основна функція - контроль фінансових потоків та розподіл їх в окупаційній адміністрації.","ні"
2022-11-10,"Директор Мунициального унитарного предприятия ""Водоканал-Мелитополь""","TRUE","Директор КП ""Водоканал""","Водопостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-05-04,"Юрій Онищук ","ні","Україна","","ні"
2022-11-10,"Директор Мунициального унитарного предприятия ""Горсвет-Мелитополь""","TRUE","Директор КП ""Міськсвітло""","Електропостачання","комунальне підприємство","Военно-гражданская администрация г. Мелитополь Запорожской области",2022-08-25,"Михайло Совгира ","ні","Україна","","ні"
2022-11-10,"Руководитель КП ""Мелитопольжилсервис"" ","TRUE","Директор КП ""Мелітопольжитлосервіс""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-10-22,"Андрій Селютін ","ні","Україна
","","ні"
2022-11-10,"Руководитель КП ""Жилмассив"" ","TRUE","Директор КП ""Житломасив""","ЖКГ","комунальне підприємство","Мелітопольська міська рада Запорізької області",2022-05-30,"Андрій Хрущ ","ні","Україна","","ні"
2022-11-10,"Начальник лінійного відділу на залізничній станції ""Мелітополь""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Руководитель УВД по Мелитополю и Мелитопольскому району ГУВД по Запорожской области","TRUE","Мелітопольський міський відділ Нацполіції України","Поліція","правоохоронці","Головне управління внутрішніх справ по Запорізькій області",2022-07-26,"Андрій Жидков ","ні","Росія","",""
2022-11-10,"Начальник ж/д станции ""Мелитополь""","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","Запорізька дирекція Придніпровської залізниці",2022-08-12,"Оксана Дерябіна ","ні","Україна","","так"
2022-11-10,"Руководитель Госпредприятия «Мелитопольская железная дорога»","TRUE","Начальник залізничної станції ""Мелітополь""","Залізниця","держпідприємство","держпідприємство",2022-06-21,"Олексій Єфремов ","ні","Україна","","ні"
2022-11-10,"И.о.начальника Межрайонной инспекции Федеральной налоговой службы №3 по Запорожской области","TRUE","Начальник Мелітопольської державної податкової інспекції","Податки","правоохоронці","Управление Федеральной налоговой службы по Запорожской области",2022-10-05,"Вадим Вітер ","ні","Україна","","ні"
2022-11-10,"И.о.начальника Межрайонной инспекции Федеральной налоговой службы №4 по Запорожской области","TRUE","Начальник Мелітопольської державної податкової інспекції","Податки","правоохоронці","Управление Федеральной налоговой службы по Запорожской области",2022-10-05,"Юлія Самсонова ","ні","Україна","","ні"
2022-11-10,"Прокурор Запорожской области","TRUE","Окружний прокурор Мелітопольської міської прокуратури","Прокуратура","правоохоронці","Генеральна прокуратура Российской Федерации",2022-11-10,"Кирил Осипчук ","ні","Росія","","ні"
2022-11-10,"Голова Мелітопольського міськрайонного суду","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,"Директор ПАТ ""Мелітопольгаз""","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01,"Міський голова","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01,"Заступник голови з питань діяльності виконкому","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01,"Директор департаменту реєстраційних послуг","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01,"Керуючий справами виконавчого комітету","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01,"Директор департаменту капітального будівництва та ЖКГ ","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
